,label,neuron_12,neuron_11,neuron_10,neuron_9,neuron_8,neuron_7,neuron_6,neuron_5,neuron_4,neuron_3,neuron_2,neuron_1
34444,2,16,38,43,54,34,32,2,48,49,33,51,17
34445,7,3,57,44,59,26,32,35,43,7,24,51,13
34446,7,11,41,53,39,45,51,36,37,18,7,14,30
34447,6,28,17,41,39,52,31,55,5,47,7,15,11
34448,5,13,45,31,27,5,44,39,52,47,25,35,18
34449,4,6,4,0,11,45,41,52,10,8,42,35,30
34450,2,38,54,42,4,47,43,5,53,10,45,21,8
34451,0,40,25,54,29,31,38,9,10,56,12,16,22
34452,8,37,57,43,21,48,10,17,39,51,55,11,2
34453,5,44,9,38,6,10,12,8,29,4,46,18,23
34454,7,0,51,23,57,54,36,38,3,10,53,8,34
34455,8,10,44,2,38,1,16,6,41,29,11,39,12
34456,6,19,37,35,21,52,56,12,31,13,10,32,15
34457,0,33,54,22,36,9,58,53,45,23,18,52,12
34458,9,48,56,38,35,26,18,57,0,32,29,14,24
34459,7,44,22,32,37,13,30,18,11,57,7,45,51
34460,8,59,13,37,53,2,55,21,10,27,52,25,50
34461,3,31,55,0,8,41,48,47,33,12,38,19,23
34462,2,54,48,55,42,13,47,53,19,45,9,37,35
34463,5,37,6,42,16,9,0,3,7,49,5,33,57
34464,4,45,1,2,42,8,10,27,4,39,20,37,24
34465,4,12,58,29,44,8,6,19,45,30,10,54,32
34466,6,8,27,35,59,53,31,46,10,15,32,52,42
34467,1,16,33,11,27,13,7,39,37,2,34,48,28
34468,4,20,37,6,38,35,8,48,19,43,45,54,26
34469,8,11,21,39,1,41,27,25,16,44,12,43,2
34470,1,29,57,16,26,51,59,50,36,17,30,40,28
34471,0,25,13,9,29,54,53,21,45,58,31,12,22
34472,7,3,6,34,37,21,54,18,32,23,57,45,36
34473,5,34,18,7,1,58,4,6,49,55,3,57,33
34474,5,4,52,9,55,1,3,39,27,46,18,19,58
34475,2,31,10,53,5,33,52,43,35,9,19,49,12
34476,9,0,6,26,17,27,57,11,20,12,54,38,24
34477,7,36,12,57,37,23,32,51,7,11,18,45,14
34478,5,41,3,59,57,25,51,46,1,12,17,11,2
34479,2,32,20,36,6,17,40,23,26,2,44,49,16
34480,0,19,46,54,9,29,16,13,25,31,10,58,22
34481,3,31,19,44,9,4,46,47,25,12,38,14,23
34482,9,44,21,12,27,59,38,11,18,3,10,24,30
34483,1,23,51,0,7,16,50,40,47,17,36,11,28
34484,2,48,52,39,27,42,54,43,56,51,47,0,17
34485,7,3,11,13,22,51,12,9,18,45,36,23,14
34486,0,15,16,40,48,37,32,20,14,22,7,59,51
34487,7,23,9,54,6,11,7,51,45,36,12,18,14
34488,6,55,57,12,58,41,21,35,31,15,11,18,52
34489,9,12,52,24,18,21,3,41,0,59,39,6,30
34490,6,46,50,21,38,32,37,29,13,10,35,56,15
34491,9,21,8,32,18,30,57,44,12,38,11,6,24
34492,6,2,21,15,10,19,55,11,50,13,32,25,35
34493,1,0,16,56,51,7,50,27,36,11,47,17,28
34494,2,25,55,8,48,38,51,54,43,10,21,5,56
34495,2,59,47,6,9,18,23,33,10,12,38,21,49
34496,9,9,41,21,8,16,20,45,29,6,24,26,2
34497,4,7,12,46,45,8,43,37,24,44,19,38,32
34498,4,41,0,7,44,4,37,5,8,24,35,42,30
34499,6,13,11,55,21,17,31,5,19,15,18,52,58
34500,8,46,49,5,44,43,56,31,7,28,18,4,3
34501,7,57,37,53,32,18,7,51,44,13,11,45,14
34502,0,10,21,9,54,45,48,13,2,25,38,22,12
34503,7,32,21,57,51,39,53,45,3,8,23,36,14
34504,9,27,44,12,20,57,53,17,45,54,34,38,26
34505,5,19,12,5,55,53,58,3,1,33,23,18,46
34506,7,27,0,6,53,3,23,57,51,54,38,47,36
34507,4,9,20,48,6,38,19,10,37,26,46,44,57
34508,0,59,16,26,48,49,13,22,6,54,32,12,56
34509,5,59,16,49,7,37,20,0,50,33,5,3,57
34510,8,13,23,21,50,55,58,11,10,42,0,8,39
34511,0,49,9,21,3,58,54,51,6,12,56,31,22
34512,1,46,52,16,11,5,47,17,0,50,30,32,40
34513,1,16,50,51,13,34,47,36,2,17,11,40,28
34514,0,53,12,35,54,22,46,56,19,48,38,59,16
34515,1,33,51,50,36,2,47,34,17,11,13,40,28
34516,7,16,29,14,47,42,51,2,50,6,27,34,36
34517,9,0,41,14,8,21,18,44,6,38,11,29,30
34518,7,41,8,29,42,0,51,54,47,6,50,36,34
34519,0,8,58,41,21,12,7,45,53,52,5,33,18
34520,6,57,15,42,46,56,20,26,55,16,49,32,35
34521,2,45,10,55,38,19,43,47,39,9,8,52,23
34522,6,16,31,25,15,59,9,54,35,27,29,19,58
34523,0,9,4,54,25,45,29,12,58,21,13,31,22
34524,8,35,4,22,56,37,13,50,43,53,21,25,12
34525,3,44,42,47,55,8,4,41,38,43,25,23,21
34526,3,45,44,13,50,43,2,51,4,53,37,25,17
34527,5,58,18,46,8,9,29,42,6,33,4,1,23
34528,7,53,11,39,21,0,3,17,55,54,27,14,30
34529,6,13,52,11,17,19,41,55,18,5,58,33,15
34530,4,6,48,8,36,10,29,4,54,58,32,35,30
34531,1,5,47,17,57,9,26,11,50,13,28,36,40
34532,2,31,33,6,20,26,32,15,53,47,59,16,13
34533,8,3,10,6,50,14,25,38,57,29,11,12,2
34534,8,55,6,23,18,2,10,0,8,19,39,12,44
34535,6,18,41,1,9,11,19,55,25,52,5,7,15
34536,3,12,2,17,52,19,11,4,32,46,51,44,25
34537,4,30,6,35,50,12,43,19,8,37,32,38,36
34538,0,9,53,45,10,54,29,59,22,58,13,25,21
34539,6,33,28,11,55,5,46,47,25,15,52,18,7
34540,8,27,2,15,21,41,50,11,53,17,37,55,25
34541,0,13,54,25,9,5,44,12,16,58,4,23,22
34542,1,4,21,42,54,1,51,29,3,0,27,50,58
34543,6,12,52,49,10,56,59,15,35,21,31,32,13
34544,9,41,4,58,3,39,0,21,6,42,7,36,30
34545,4,45,29,23,38,35,10,8,32,19,30,37,36
34546,6,25,53,18,45,19,7,59,58,31,22,5,13
34547,3,3,41,47,10,39,0,38,33,43,19,4,23
34548,3,3,1,38,0,21,39,48,43,23,27,18,44
34549,9,8,52,4,54,57,21,44,6,32,29,24,30
34550,4,57,39,8,10,23,49,35,21,29,12,41,34
34551,3,55,50,51,25,2,11,21,12,38,27,44,14
34552,3,27,48,1,55,58,31,46,52,25,47,17,18
34553,0,25,46,38,54,9,10,29,56,31,12,16,22
34554,8,31,4,55,12,53,37,44,18,1,35,25,19
34555,0,18,58,54,21,45,48,13,44,25,29,22,12
34556,3,27,21,16,23,51,0,4,47,38,6,34,36
34557,5,1,4,18,8,58,34,3,5,23,41,46,33
34558,2,53,28,1,16,13,47,15,59,5,37,49,56
34559,2,34,10,53,12,35,33,4,23,9,19,43,49
34560,7,9,20,34,55,39,32,54,3,6,45,14,33
34561,5,6,49,3,57,34,0,9,1,42,4,33,23
34562,0,54,5,13,52,8,9,45,22,58,18,12,23
34563,8,32,6,57,14,1,41,8,29,11,2,38,12
34564,7,41,38,51,42,21,0,3,6,32,54,47,30
34565,8,9,6,2,41,18,21,39,25,27,52,12,11
34566,1,5,33,34,13,50,17,36,47,57,11,28,40
34567,8,39,2,3,8,26,10,38,41,29,11,1,12
34568,7,39,3,6,50,54,0,37,14,7,30,51,36
34569,9,4,0,52,57,39,29,8,6,21,42,36,30
34570,4,59,17,18,4,44,3,7,37,5,24,27,30
34571,4,11,12,0,19,29,35,10,4,8,30,32,36
34572,4,54,8,44,26,6,41,11,21,43,38,37,24
34573,2,35,9,47,38,21,43,12,10,8,41,52,49
34574,8,12,8,38,26,20,25,43,41,10,50,44,2
34575,8,23,55,0,11,58,29,44,12,52,8,21,39
34576,7,7,53,55,30,54,1,29,0,32,14,17,36
34577,8,53,44,23,27,2,43,41,18,52,11,12,25
34578,6,26,49,23,11,6,19,21,15,37,43,32,56
34579,5,8,58,7,6,16,49,0,3,42,1,9,33
34580,0,18,9,29,54,58,45,25,23,21,13,12,22
34581,5,46,31,58,0,7,55,3,18,6,5,1,33
34582,0,45,53,12,38,22,59,50,54,13,10,21,25
34583,7,58,30,21,23,42,45,8,7,53,5,18,36
34584,5,55,3,4,44,46,51,13,19,27,53,25,23
34585,1,5,47,26,51,17,50,11,13,57,36,28,40
34586,0,13,2,54,44,4,9,58,25,56,12,50,22
34587,3,13,52,4,55,12,10,18,31,47,38,21,23
34588,1,16,11,32,5,57,47,0,28,50,17,30,40
34589,6,58,41,52,17,47,55,19,11,18,33,5,15
34590,1,50,11,46,16,52,51,17,47,0,30,32,40
34591,9,39,29,32,11,52,6,21,57,7,12,45,36
34592,9,39,27,1,0,3,59,17,55,42,58,24,30
34593,4,24,12,9,43,6,38,10,8,37,32,19,30
34594,8,18,41,2,52,21,35,12,8,29,10,50,25
34595,1,13,51,7,16,11,39,2,37,27,34,28,48
34596,4,6,57,35,0,41,11,20,38,18,10,37,24
34597,3,46,2,11,47,25,9,55,23,38,14,12,44
34598,9,41,27,17,57,18,11,30,6,12,38,29,24
34599,7,53,51,55,3,32,13,21,44,11,12,45,14
34600,7,21,1,51,3,47,0,38,54,10,50,27,36
34601,6,11,5,19,13,57,25,21,31,12,15,52,58
34602,5,55,16,47,0,39,3,7,9,4,5,1,23
34603,9,52,3,21,41,57,6,50,0,39,29,30,36
34604,2,27,37,42,10,47,54,39,21,51,43,56,8
34605,3,12,8,41,47,38,4,3,19,49,55,31,43
34606,2,46,48,52,16,37,27,17,39,20,47,13,56
34607,3,1,41,10,55,25,44,47,21,4,38,27,23
34608,9,45,12,19,59,34,13,53,54,43,48,38,26
34609,7,29,3,21,51,12,9,18,45,6,36,23,14
34610,5,47,4,27,13,5,12,50,55,46,19,35,25
34611,4,18,0,11,8,52,36,44,4,42,10,37,30
34612,1,33,51,50,57,34,36,2,47,17,11,40,28
34613,1,16,13,7,26,51,47,11,50,17,36,40,28
34614,2,21,1,38,51,42,48,5,43,50,56,17,11
34615,9,21,5,8,58,37,12,4,44,6,24,7,30
34616,9,3,18,44,25,13,2,35,57,19,34,38,26
34617,1,20,25,34,33,16,2,7,37,13,39,48,28
34618,7,29,7,21,12,48,2,55,14,11,6,27,36
34619,0,12,54,18,7,58,31,9,33,45,4,22,23
34620,2,27,38,12,47,10,49,5,52,59,41,20,21
34621,6,18,52,17,53,58,19,59,7,20,15,5,33
34622,3,4,18,43,13,12,46,3,2,25,53,27,44
34623,0,49,9,5,51,58,7,33,37,12,6,3,31
34624,6,1,13,15,5,53,58,16,45,55,42,11,35
34625,1,2,44,37,27,50,41,55,43,33,20,7,48
34626,5,39,40,51,4,9,44,25,58,19,1,18,35
34627,2,0,12,26,10,5,8,56,58,44,41,19,20
34628,6,12,58,13,19,10,42,29,56,25,35,50,15
34629,3,4,23,2,18,19,10,25,3,55,47,12,44
34630,3,52,28,10,37,5,21,3,18,43,31,17,25
34631,4,3,34,35,10,19,7,12,37,29,36,8,32
34632,1,11,50,37,33,17,47,2,27,48,39,34,28
34633,7,29,6,45,57,54,3,37,7,12,32,51,36
34634,0,54,12,45,31,42,9,22,10,21,13,25,52
34635,8,6,47,58,12,33,5,8,0,7,50,55,23
34636,2,35,37,33,43,47,46,45,38,31,9,19,20
34637,9,55,51,52,8,10,12,7,39,23,3,58,36
34638,1,58,5,2,16,57,50,13,17,47,28,40,11
34639,0,9,37,12,43,25,3,6,48,22,51,44,16
34640,1,1,46,58,28,59,52,16,5,3,51,56,17
34641,1,2,13,50,37,27,20,43,16,33,7,39,48
34642,3,55,4,5,17,2,18,51,53,44,43,25,37
34643,2,31,58,10,38,12,9,46,8,19,29,20,47
34644,3,1,51,47,34,48,11,4,18,46,53,23,33
34645,3,48,18,13,51,22,55,3,47,25,53,44,23
34646,3,31,50,51,12,43,3,27,9,59,5,25,37
34647,7,29,23,3,57,7,37,14,45,36,32,12,51
34648,6,12,27,53,52,46,41,26,55,35,25,58,11
34649,8,13,48,7,12,5,55,58,19,47,50,0,23
34650,2,47,26,39,54,27,41,51,0,2,38,50,11
34651,9,12,51,58,23,7,39,8,19,10,3,36,34
34652,6,8,5,39,46,11,27,30,55,57,42,35,15
34653,0,20,37,9,3,6,22,4,7,5,45,31,33
34654,6,32,31,57,6,26,7,38,43,59,19,54,37
34655,1,0,23,55,50,2,6,43,7,20,48,41,33
34656,0,31,38,3,51,9,16,35,19,56,10,25,22
34657,2,41,10,38,19,58,12,47,56,29,49,20,8
34658,6,48,40,51,7,19,49,43,28,38,32,56,59
34659,3,0,55,19,59,58,1,23,31,12,10,18,47
34660,3,48,24,11,32,38,51,50,6,42,30,47,17
34661,7,23,2,45,9,33,3,7,51,6,54,57,34
34662,0,48,9,38,12,46,25,3,31,16,51,29,22
34663,8,56,2,31,13,5,20,0,33,50,41,7,55
34664,2,14,9,49,21,6,10,2,29,8,44,20,47
34665,9,10,19,50,0,34,13,39,43,51,20,2,33
34666,7,38,54,51,3,0,10,27,34,42,17,50,36
34667,1,33,7,37,51,2,28,42,35,27,39,34,48
34668,9,52,12,21,23,0,5,11,50,27,34,7,36
34669,8,12,52,5,21,36,55,0,23,11,50,39,58
34670,7,38,41,50,55,51,0,39,6,8,54,14,34
34671,6,8,18,49,9,1,16,53,15,45,59,5,7
34672,3,44,4,3,43,12,13,25,2,51,53,21,50
34673,7,23,3,54,37,0,8,14,51,6,29,34,36
34674,5,18,4,16,39,51,58,9,6,11,23,1,44
34675,2,1,36,23,26,48,27,10,38,14,44,54,49
34676,7,11,12,53,3,41,39,30,8,51,38,14,24
34677,7,35,10,12,37,6,3,30,7,19,36,18,57
34678,8,14,20,25,12,48,33,21,18,50,44,49,38
34679,1,56,35,33,43,50,34,41,2,37,7,39,48
34680,2,8,42,12,55,47,38,0,43,10,27,52,21
34681,1,50,27,56,43,33,41,2,37,34,7,39,48
34682,4,45,37,7,19,32,8,4,42,41,35,30,36
34683,4,0,58,7,10,37,43,41,50,35,54,32,34
34684,3,21,39,44,18,19,3,25,8,38,2,43,12
34685,3,56,58,54,10,19,44,31,3,4,46,25,29
34686,6,9,53,19,16,35,1,45,5,15,55,58,11
34687,7,33,0,39,10,12,54,3,23,51,29,8,34
34688,9,47,54,2,53,36,57,45,14,32,49,38,26
34689,7,34,12,54,32,3,7,45,29,23,6,51,36
34690,7,50,17,0,27,54,3,6,47,14,38,30,36
34691,8,12,52,58,33,48,50,7,5,55,0,47,23
34692,5,23,41,19,1,4,11,58,27,12,18,46,52
34693,9,23,21,39,51,53,3,58,7,55,6,34,36
34694,9,47,8,6,58,33,5,36,52,7,34,23,12
34695,3,12,25,55,4,38,19,3,10,31,51,47,18
34696,8,13,56,2,11,44,19,55,10,43,0,39,12
34697,6,49,31,52,27,59,12,9,53,45,5,7,15
34698,6,59,15,19,48,33,54,2,29,46,20,58,40
34699,0,5,33,46,54,3,7,58,9,22,12,45,31
34700,6,58,39,46,33,19,15,57,1,5,47,18,11
34701,3,25,38,53,55,58,10,4,51,3,31,47,18
34702,7,3,21,6,27,51,50,54,0,29,7,14,36
34703,6,20,49,10,38,32,26,27,31,35,9,48,15
34704,7,54,27,59,53,21,41,51,55,3,32,24,14
34705,1,43,50,7,6,35,13,41,33,16,44,20,48
34706,0,45,57,59,17,15,13,21,53,32,54,25,12
34707,8,8,21,56,49,50,7,34,51,47,33,28,39
34708,0,16,37,11,59,45,32,22,6,54,25,13,12
34709,4,45,7,4,35,37,19,10,29,8,34,32,36
34710,3,27,37,18,46,3,31,53,44,17,4,43,25
34711,5,0,33,43,5,35,50,7,59,13,20,2,57
34712,3,4,41,3,50,59,51,37,53,5,21,43,25
34713,3,3,8,4,7,23,18,12,6,58,51,25,31
34714,0,45,55,34,36,19,28,52,18,8,0,53,5
34715,9,50,42,11,52,12,0,8,58,23,29,34,36
34716,3,1,2,19,59,53,12,41,54,57,55,17,25
34717,2,46,38,43,10,47,5,9,20,12,19,8,35
34718,2,29,53,45,23,38,9,51,55,8,20,49,14
34719,8,25,2,46,5,0,55,50,48,47,33,7,23
34720,5,19,59,45,51,13,55,17,53,35,25,52,2
34721,3,33,10,12,14,19,18,25,23,29,55,3,31
34722,8,18,2,11,35,55,47,48,5,58,44,52,0
34723,1,43,28,50,2,33,7,42,20,37,27,39,48
34724,2,1,56,42,10,0,53,38,44,54,37,5,17
34725,1,39,37,55,33,42,43,35,50,41,7,20,48
34726,2,32,6,39,43,41,47,38,54,51,17,42,56
34727,5,47,7,37,0,10,43,35,33,49,20,59,57
34728,3,9,3,21,48,59,43,31,51,16,0,37,5
34729,9,19,0,23,4,33,3,58,7,12,8,29,34
34730,0,21,6,12,54,14,56,48,16,59,49,22,29
34731,0,54,38,16,48,49,14,12,51,29,59,22,31
34732,7,21,54,59,44,45,53,18,30,55,24,32,14
34733,4,7,54,43,36,26,37,8,29,38,34,19,32
34734,8,34,7,41,52,5,55,48,39,0,23,58,50
34735,4,26,30,33,29,54,32,46,58,19,36,57,45
34736,3,12,41,44,4,3,18,27,37,53,35,43,25
34737,0,49,51,33,46,12,22,4,58,19,3,9,31
34738,8,5,55,47,21,33,35,52,1,18,39,48,58
34739,9,50,20,23,48,5,7,41,2,33,39,51,34
34740,3,55,47,42,56,35,15,11,26,6,53,32,13
34741,6,17,8,25,19,52,5,27,9,31,42,58,15
34742,4,6,41,50,26,3,58,4,29,7,8,30,36
34743,9,39,49,50,55,10,0,51,58,2,19,33,34
34744,4,3,52,4,44,10,46,37,18,24,30,17,42
34745,2,38,31,23,19,58,9,29,20,33,45,46,47
34746,2,47,23,50,41,2,21,14,20,12,38,59,49
34747,2,9,35,43,38,54,45,16,10,46,19,47,31
34748,6,31,21,40,48,6,32,54,19,37,38,43,59
34749,1,37,30,25,48,7,43,55,44,33,20,23,41
34750,4,27,58,44,21,18,0,8,6,24,29,7,30
34751,7,26,3,37,22,35,32,7,45,30,57,18,51
34752,4,18,37,12,7,29,32,4,58,35,8,36,30
34753,9,8,9,11,10,3,19,38,34,23,29,46,36
34754,1,56,16,51,7,36,26,50,11,47,17,40,28
34755,5,7,35,5,28,0,33,43,20,50,16,57,59
34756,4,52,33,2,55,31,27,35,21,44,54,20,42
34757,1,7,33,2,50,37,43,35,6,41,20,39,48
34758,8,24,41,21,9,11,56,55,8,12,16,39,26
34759,1,6,7,43,37,23,50,35,2,41,34,39,48
34760,5,11,18,27,53,39,1,3,2,6,55,44,46
34761,9,12,34,4,19,58,23,11,29,7,8,46,36
34762,1,52,13,34,16,27,50,33,11,39,17,47,28
34763,8,58,47,19,5,7,46,2,50,9,33,55,23
34764,9,18,44,57,27,1,11,0,29,17,38,30,24
34765,6,53,59,16,0,27,37,46,43,47,18,13,7
34766,8,33,36,1,41,52,7,39,55,58,0,23,12
34767,6,8,9,49,12,46,19,52,58,27,7,31,15
34768,2,42,23,26,20,38,9,45,43,47,8,21,49
34769,9,50,39,0,8,41,58,3,12,7,6,36,34
34770,8,42,36,52,0,58,41,50,23,11,39,12,29
34771,0,49,48,54,59,51,8,53,45,31,29,58,12
34772,7,30,51,38,29,41,40,7,45,8,18,14,36
34773,0,31,3,58,12,9,29,59,51,25,56,7,22
34774,7,51,53,38,39,59,3,41,0,24,55,30,14
34775,0,22,42,33,49,53,18,59,45,5,31,58,12
34776,6,8,9,41,27,31,58,52,42,11,35,25,15
34777,1,52,20,50,47,2,33,37,39,43,27,7,48
34778,1,50,47,2,9,57,26,17,36,13,11,28,40
34779,8,33,42,46,13,29,37,55,7,12,0,50,23
34780,4,3,59,57,8,44,10,19,35,9,45,24,32
34781,4,36,33,29,37,8,10,3,7,35,32,41,34
34782,1,16,23,5,51,57,11,50,28,47,17,36,40
34783,6,31,16,54,9,7,41,45,19,52,58,42,15
34784,4,39,41,4,52,11,6,30,12,35,10,8,24
34785,8,5,42,8,49,56,50,44,2,23,20,33,55
34786,9,20,34,21,44,45,9,24,54,38,8,12,26
34787,8,58,56,25,5,2,0,50,20,19,23,33,55
34788,3,52,16,3,57,59,11,47,2,43,1,25,17
34789,2,12,29,10,38,16,47,9,5,20,19,46,31
34790,9,46,17,2,44,57,29,25,11,34,8,38,26
34791,6,8,17,41,29,7,33,40,19,9,54,58,15
34792,1,5,23,2,17,13,50,57,47,28,36,11,40
34793,3,28,5,25,58,43,3,31,10,4,19,18,47
34794,8,1,52,29,38,2,0,11,41,10,8,12,39
34795,2,42,8,21,37,32,7,14,26,2,44,29,49
34796,1,2,26,7,13,50,51,47,11,17,36,40,28
34797,9,34,4,58,11,6,54,8,7,12,23,29,36
34798,0,9,16,29,59,2,50,54,25,13,21,22,12
34799,2,2,10,38,29,35,46,9,19,47,45,20,49
34800,5,52,44,45,9,8,41,12,46,58,54,16,2
34801,9,41,4,10,34,23,58,11,0,12,21,29,36
34802,3,54,3,1,51,17,30,27,53,42,18,23,36
34803,0,3,53,58,37,5,45,7,20,31,12,6,33
34804,8,50,25,21,3,43,41,8,38,35,12,11,2
34805,3,29,5,41,59,53,51,12,43,48,47,31,18
34806,5,9,35,46,3,58,4,11,55,18,1,52,19
34807,7,0,45,58,39,32,6,8,7,54,51,33,34
34808,4,11,39,10,32,51,0,18,58,53,35,36,30
34809,4,38,7,33,2,10,57,37,19,32,29,8,34
34810,4,2,11,21,41,44,27,10,20,26,54,24,37
34811,5,37,16,43,7,32,51,0,20,33,47,57,59
34812,6,21,52,5,26,31,8,58,57,35,11,15,55
34813,8,31,2,25,8,5,50,0,7,6,55,33,23
34814,8,36,21,41,19,50,47,55,58,52,23,12,0
34815,3,21,50,29,47,54,56,9,51,12,25,55,3
34816,6,46,59,31,26,11,52,37,54,32,10,15,42
34817,5,21,6,7,28,20,37,5,33,45,50,59,57
34818,9,25,44,34,54,38,14,24,21,8,29,48,26
34819,8,45,56,2,57,42,6,33,50,9,7,20,55
34820,8,50,55,27,43,25,41,35,12,52,10,44,2
34821,5,43,28,7,35,45,33,50,2,20,5,13,57
34822,9,50,11,6,57,17,2,13,25,3,29,34,26
34823,4,33,5,11,7,23,58,12,34,32,19,8,36
34824,9,29,8,10,57,23,6,21,3,38,9,11,12
34825,7,55,37,7,0,50,41,6,14,36,51,54,34
34826,1,52,50,36,33,16,0,39,7,27,47,28,11
34827,6,49,27,13,18,45,46,59,31,52,53,5,7
34828,3,59,1,16,4,6,3,32,17,51,41,9,25
34829,5,54,18,5,51,45,31,53,12,59,48,47,7
34830,4,50,43,27,7,6,0,4,8,37,5,36,30
34831,2,48,42,58,9,47,33,20,12,19,55,8,29
34832,3,32,46,41,51,52,53,59,19,2,17,25,5
34833,2,50,33,10,58,8,12,29,5,46,45,47,19
34834,9,41,4,8,11,50,58,10,0,21,29,36,30
34835,7,58,33,23,0,50,6,12,7,51,32,54,34
34836,5,17,46,5,19,41,27,59,52,35,55,31,15
34837,7,35,6,58,51,54,7,45,12,3,36,32,34
34838,9,10,2,25,57,54,14,38,6,48,8,29,24
34839,0,54,59,3,19,22,58,29,45,51,9,33,20
34840,6,19,21,32,57,49,31,10,37,54,38,40,59
34841,5,2,7,28,43,51,0,49,37,5,33,59,57
34842,8,52,41,50,56,10,21,29,0,12,39,11,8
34843,5,25,28,31,6,47,44,18,53,5,33,51,1
34844,9,10,19,0,41,11,21,29,58,42,30,18,36
34845,3,5,14,49,31,13,51,33,47,7,20,53,59
34846,3,10,35,3,27,5,30,39,37,43,44,16,0
34847,0,4,33,7,19,18,59,49,5,9,31,58,12
34848,2,16,55,1,20,6,21,13,49,41,12,47,56
34849,1,37,49,34,47,16,27,33,2,7,39,28,48
34850,2,21,41,54,1,56,38,42,43,32,47,17,49
34851,2,55,19,54,0,33,58,56,31,5,29,8,47
34852,1,57,9,51,47,11,50,26,17,13,36,40,28
34853,3,7,55,39,3,38,11,29,41,33,47,4,23
34854,0,22,11,18,21,45,54,31,25,9,13,10,52
34855,4,12,41,33,23,47,7,19,8,32,36,5,34
34856,2,23,45,42,54,46,47,55,16,14,38,9,33
34857,5,0,37,1,3,16,33,59,2,47,50,20,57
34858,5,9,59,46,1,2,55,10,17,52,3,19,25
34859,6,8,41,45,46,15,9,12,59,53,27,5,7
34860,4,8,57,45,35,53,6,19,21,30,32,52,12
34861,7,56,52,58,0,50,23,39,12,6,7,2,33
34862,3,33,43,51,31,10,28,3,1,5,37,17,18
34863,8,58,19,30,9,8,33,47,5,7,50,55,23
34864,2,47,50,13,25,38,0,35,41,55,37,56,43
34865,9,48,21,30,4,18,8,12,58,7,6,29,36
34866,3,31,33,52,57,1,47,51,43,5,11,18,17
34867,0,54,7,46,16,33,22,3,5,58,12,4,31
34868,5,8,15,49,31,41,27,10,35,9,3,19,25
34869,1,47,33,49,43,50,7,2,37,27,34,39,48
34870,8,48,47,50,55,16,51,21,30,27,58,0,11
34871,2,33,20,46,48,10,54,47,45,9,19,55,12
34872,8,51,3,39,23,50,7,58,11,55,0,36,27
34873,3,38,23,49,55,58,47,33,18,3,31,12,41
34874,1,33,34,50,2,47,17,57,36,13,11,28,40
34875,4,12,11,7,46,58,33,5,23,8,19,57,34
34876,9,5,36,33,51,7,3,4,23,58,53,34,21
34877,5,5,28,45,50,37,0,16,6,33,1,20,59
34878,9,58,27,44,18,39,7,29,0,36,42,17,30
34879,6,41,37,5,1,43,9,27,47,15,52,33,7
34880,7,51,8,54,7,3,44,32,45,12,18,30,14
34881,7,56,0,50,8,58,20,2,54,7,6,33,34
34882,5,46,5,9,36,58,42,23,8,3,0,16,39
34883,8,36,43,29,55,5,0,4,33,50,7,47,23
34884,1,16,50,5,59,56,0,51,47,30,28,17,40
34885,9,11,36,33,0,23,58,6,12,7,8,29,34
34886,9,3,20,24,2,14,8,29,21,34,25,38,26
34887,0,8,54,18,59,58,12,13,45,9,22,31,7
34888,5,4,11,20,46,52,8,24,2,34,42,16,26
34889,1,11,43,50,2,28,7,47,37,39,27,34,48
34890,7,53,18,57,32,11,26,2,14,7,24,45,51
34891,2,8,51,21,27,12,55,56,54,41,29,20,49
34892,9,48,18,25,6,2,20,26,29,14,8,38,24
34893,3,41,33,53,51,4,3,47,55,18,49,27,31
34894,6,28,17,47,19,13,5,55,25,7,52,15,18
34895,4,2,6,50,32,33,29,46,8,19,58,57,34
34896,6,31,25,1,57,5,9,55,11,32,35,15,42
34897,6,43,49,9,31,46,15,33,5,27,52,12,7
34898,3,18,10,41,1,8,35,25,3,38,44,55,2
34899,7,51,3,20,23,7,12,54,45,6,33,9,34
34900,8,8,10,48,21,41,55,51,12,43,44,23,39
34901,8,56,6,13,31,5,50,55,47,7,0,23,33
34902,2,54,10,12,46,9,35,45,31,44,16,55,19
34903,9,52,8,41,42,0,3,5,6,12,36,7,34
34904,0,58,48,9,56,16,54,21,59,31,12,29,22
34905,6,58,11,55,27,31,17,12,7,5,47,15,52
34906,3,41,8,4,13,43,38,21,47,2,34,42,26
34907,2,5,42,8,20,12,54,41,55,29,47,58,56
34908,5,50,16,45,48,0,13,34,33,54,6,23,1
34909,7,58,45,51,57,3,0,42,50,6,8,36,34
34910,8,47,49,56,4,50,5,58,19,33,0,13,55
34911,1,25,20,2,16,33,34,7,27,37,39,28,48
34912,8,54,52,45,38,41,11,12,0,21,10,8,39
34913,5,8,19,4,27,18,25,3,5,41,7,46,31
34914,7,11,0,3,42,26,38,47,51,6,27,50,36
34915,6,12,17,59,55,58,8,19,7,52,33,5,15
34916,7,21,23,43,3,36,18,54,9,45,38,11,12
34917,2,58,41,19,54,10,55,29,12,42,47,49,8
34918,6,31,8,5,35,18,58,52,11,15,19,42,25
34919,0,41,6,47,21,18,45,59,20,7,5,53,33
34920,9,54,45,9,26,36,37,48,44,32,7,50,35
34921,8,12,8,39,48,7,5,44,58,55,19,0,23
34922,1,16,57,36,59,51,47,26,50,30,17,28,40
34923,1,25,16,34,20,2,7,37,33,27,39,48,28
